timestamp,length,src_mac,dst_mac,src_ip,dst_ip,protocol,src_port,dst_port,ttl,tcp_flags,has_payload,datetime,encryption_flag,enc_protocol,tls_version,cipher_suite,key_exchange,enc_strength,protocol_enc,enc_flag_enc,flags_enc,src_port_norm,dst_port_norm,ttl_norm,anomaly_pred,anomaly_score,anomaly_label
1700000038.959172,166,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,8.8.8.8,TLS,16971,443,64,PA,True,2023-11-14 22:13:58.959172010,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,16971,443,64,1,0.1485875701907184,Normal
1700000041.578623,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,8.8.8.8,DNS,24696,53,64,,True,2023-11-14 22:14:01.578623056,Unencrypted,DNS,,,,,0,1,0,24696,53,64,1,0.09601643807771865,Normal
1700000016.378202,85,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,1.1.1.1,HTTP,58068,80,64,PA,True,2023-11-14 22:13:36.378201962,Unencrypted,HTTP,,,,,2,1,1,58068,80,64,1,0.06835348958361986,Normal
1700000033.060665,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,DNS,51260,53,64,,True,2023-11-14 22:13:53.060664892,Unencrypted,DNS,,,,,0,1,0,51260,53,64,1,0.10909819900355955,Normal
1700000045.217026,1199,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,FTP,24738,21,64,PA,True,2023-11-14 22:14:05.217025995,Unencrypted,FTP,,,,,1,1,1,24738,21,64,1,0.05079069953310378,Normal
1700000015.100312,210,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,TLS,27163,443,64,PA,True,2023-11-14 22:13:35.100311995,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,27163,443,64,1,0.15584664658589187,Normal
1700000045.459757,1167,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,ICMP,0,0,64,,True,2023-11-14 22:14:05.459757090,Unencrypted,ICMP,,,,,3,1,0,0,0,64,1,0.039982576638590506,Normal
1700000003.001193,632,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,93.184.216.34,FTP,18947,21,64,PA,True,2023-11-14 22:13:23.001193047,Unencrypted,FTP,,,,,1,1,1,18947,21,64,1,0.05231149817761427,Normal
1700000024.494155,450,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,TLS,24856,443,64,PA,True,2023-11-14 22:13:44.494154930,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,24856,443,64,1,0.17896477361941643,Normal
1700000034.608816,1036,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,8.8.8.8,TLS,24105,443,64,PA,True,2023-11-14 22:13:54.608815908,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,24105,443,64,1,0.18756093741358648,Normal
1700000045.17446,1375,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.10,1.1.1.1,HTTP,4073,80,64,PA,True,2023-11-14 22:14:05.174459934,Unencrypted,HTTP,,,,,2,1,1,4073,80,64,1,0.04572061656093018,Normal
1700000004.356173,70,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,DNS,65516,53,64,,True,2023-11-14 22:13:24.356173038,Unencrypted,DNS,,,,,0,1,0,65516,53,64,1,0.023828840016564712,Normal
1700000009.671562,1267,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,8.8.8.8,ICMP,0,0,64,,True,2023-11-14 22:13:29.671561956,Unencrypted,ICMP,,,,,3,1,0,0,0,64,1,0.038892924398629236,Normal
1700000023.167022,74,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.10,93.184.216.34,DNS,26852,53,64,,True,2023-11-14 22:13:43.167021990,Unencrypted,DNS,,,,,0,1,0,26852,53,64,1,0.07908502357496128,Normal
1700000029.283638,512,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,TLS,48748,443,64,PA,True,2023-11-14 22:13:49.283638000,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,48748,443,64,1,0.16180897242023323,Normal
1700000041.25261,916,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,10.0.0.5,93.184.216.34,HTTP,31408,80,64,PA,True,2023-11-14 22:14:01.252609968,Unencrypted,HTTP,,,,,2,1,1,31408,80,64,1,0.14046168764798794,Normal
1700000010.449444,74,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,1.1.1.1,DNS,2895,53,64,,True,2023-11-14 22:13:30.449444056,Unencrypted,DNS,,,,,0,1,0,2895,53,64,1,0.03475597545785625,Normal
1700000010.537445,747,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,10.0.0.5,8.8.8.8,TLS,59755,443,64,PA,True,2023-11-14 22:13:30.537445068,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,59755,443,64,1,0.13294304455409162,Normal
1700000033.719995,1044,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,TLS,43848,443,64,PA,True,2023-11-14 22:13:53.719995022,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,43848,443,64,1,0.1690971168512107,Normal
1700000046.695371,1322,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,TLS,29473,443,64,PA,True,2023-11-14 22:14:06.695370913,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,29473,443,64,1,0.15387496422965374,Normal
1700000015.48769,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,DNS,54319,53,64,,True,2023-11-14 22:13:35.487689972,Unencrypted,DNS,,,,,0,1,0,54319,53,64,1,0.10048955501546275,Normal
1700000045.241634,572,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.10,8.8.8.8,HTTP,62975,80,64,PA,True,2023-11-14 22:14:05.241633892,Unencrypted,HTTP,,,,,2,1,1,62975,80,64,1,0.10322811816321276,Normal
1700000048.467338,973,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,1.1.1.1,TLS,10817,443,64,PA,True,2023-11-14 22:14:08.467338085,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,10817,443,64,1,0.17830436290489587,Normal
1700000011.896815,915,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,TLS,31109,443,64,PA,True,2023-11-14 22:13:31.896815062,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,31109,443,64,1,0.18163936644608308,Normal
1700000040.661435,556,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,10.0.0.5,8.8.8.8,FTP,45283,21,64,PA,True,2023-11-14 22:14:00.661434889,Unencrypted,FTP,,,,,1,1,1,45283,21,64,1,0.0541576707739293,Normal
1700000010.573829,1150,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,8.8.8.8,HTTP,25072,80,64,PA,True,2023-11-14 22:13:30.573828936,Unencrypted,HTTP,,,,,2,1,1,25072,80,64,1,0.12416807292376975,Normal
1700000013.46119,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,DNS,64061,53,64,,True,2023-11-14 22:13:33.461189985,Unencrypted,DNS,,,,,0,1,0,64061,53,64,1,0.037809168699229456,Normal
1700000026.934953,722,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,49596,443,64,PA,True,2023-11-14 22:13:46.934952974,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,49596,443,64,1,0.16785862824863967,Normal
1700000016.595876,72,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,8.8.8.8,DNS,61663,53,64,,True,2023-11-14 22:13:36.595875978,Unencrypted,DNS,,,,,0,1,0,61663,53,64,1,0.028805786326465688,Normal
1700000001.489599,1264,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,42817,443,64,PA,True,2023-11-14 22:13:21.489598989,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,42817,443,64,1,0.1630178221953162,Normal
1700000015.067801,558,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,HTTP,2685,80,64,PA,True,2023-11-14 22:13:35.067800999,Unencrypted,HTTP,,,,,2,1,1,2685,80,64,1,0.0727726800408498,Normal
1700000020.962484,1275,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.11,151.101.1.140,TLS,48637,443,64,PA,True,2023-11-14 22:13:40.962483883,Encrypted,TLS,TLS 1.0,TLS_RSA_WITH_RC4_128_SHA,RSA,WEAK,5,0,1,48637,443,64,1,0.15358490778683387,Normal
1700000026.757714,54,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,TLS,65082,443,64,PA,False,2023-11-14 22:13:46.757714033,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,65082,443,64,1,0.06682064473803317,Normal
1700000046.292948,289,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,TLS,2322,443,64,PA,True,2023-11-14 22:14:06.292948008,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,2322,443,64,1,0.11662763204945248,Normal
1700000044.823491,785,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.11,1.1.1.1,ICMP,0,0,64,,True,2023-11-14 22:14:04.823491096,Unencrypted,ICMP,,,,,3,1,0,0,0,64,1,0.049948407475733037,Normal
1700000047.979146,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,172.217.0.0,DNS,31384,53,64,,True,2023-11-14 22:14:07.979146004,Unencrypted,DNS,,,,,0,1,0,31384,53,64,1,0.11019009176552552,Normal
1700000007.562119,944,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,TLS,52458,443,64,PA,True,2023-11-14 22:13:27.562119007,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,52458,443,64,1,0.16294974237302373,Normal
1700000049.56296,74,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,DNS,48003,53,64,,True,2023-11-14 22:14:09.562959909,Unencrypted,DNS,,,,,0,1,0,48003,53,64,1,0.07004223737332471,Normal
1700000005.036052,158,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,93.184.216.34,SSH,41825,22,64,PA,True,2023-11-14 22:13:25.036051989,Encrypted,SSH,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,4,0,1,41825,22,64,1,0.037730429412889066,Normal
1700000010.857833,74,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,10.0.0.5,151.101.1.140,DNS,39345,53,64,,True,2023-11-14 22:13:30.857832909,Unencrypted,DNS,,,,,0,1,0,39345,53,64,1,0.08040896874864512,Normal
1700000039.923452,261,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.10,93.184.216.34,TLS,64156,443,64,PA,True,2023-11-14 22:13:59.923451900,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,64156,443,64,1,0.09843434828173414,Normal
1700000041.143971,70,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,DNS,56042,53,64,,True,2023-11-14 22:14:01.143970966,Unencrypted,DNS,,,,,0,1,0,56042,53,64,1,0.08727378089077564,Normal
1700000030.204995,459,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.11,151.101.1.140,VPN,4764,1194,64,PA,True,2023-11-14 22:13:50.204994917,Encrypted,VPN,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,6,0,1,4764,1194,64,-1,-0.029815121222169894,Anomaly
1700000035.316175,1281,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,HTTP,16573,80,64,PA,True,2023-11-14 22:13:55.316174984,Unencrypted,HTTP,,,,,2,1,1,16573,80,64,1,0.09980056513017677,Normal
1700000021.923843,74,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.10,172.217.0.0,DNS,19171,53,64,,True,2023-11-14 22:13:41.923842907,Unencrypted,DNS,,,,,0,1,0,19171,53,64,1,0.06678144079980719,Normal
1700000038.007122,543,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,25358,443,64,PA,True,2023-11-14 22:13:58.007122040,Encrypted,TLS,SSL 3.0,TLS_RSA_WITH_3DES_EDE_CBC_SHA,RSA,WEAK,5,0,1,25358,443,64,1,0.17997543583373804,Normal
1700000006.183714,1457,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.11,8.8.8.8,HTTP,45065,80,64,PA,True,2023-11-14 22:13:26.183713913,Unencrypted,HTTP,,,,,2,1,1,45065,80,64,1,0.08959010213145424,Normal
1700000032.956595,802,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,HTTP,49416,80,64,PA,True,2023-11-14 22:13:52.956594944,Unencrypted,HTTP,,,,,2,1,1,49416,80,64,1,0.13566816842515206,Normal
1700000062.21603,502,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,HTTP,8804,80,64,PA,True,2023-11-14 22:14:22.216029882,Unencrypted,HTTP,,,,,2,1,1,8804,80,64,1,0.10940272870407386,Normal
1700000022.291885,1255,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,TLS,52822,443,64,PA,True,2023-11-14 22:13:42.291884899,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,52822,443,64,1,0.15123854742886844,Normal
1700000030.543894,302,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.20,8.8.8.8,HTTP,23792,80,64,PA,True,2023-11-14 22:13:50.543894053,Unencrypted,HTTP,,,,,2,1,1,23792,80,64,1,0.10636568578891703,Normal
1700000007.622615,944,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,HTTP,9479,80,64,PA,True,2023-11-14 22:13:27.622615099,Unencrypted,HTTP,,,,,2,1,1,9479,80,64,1,0.11923342424283051,Normal
1700000035.628931,72,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,DNS,45610,53,64,,True,2023-11-14 22:13:55.628931046,Unencrypted,DNS,,,,,0,1,0,45610,53,64,1,0.06645962549426065,Normal
1700000027.48094,54,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,VPN,1083,1194,64,PA,False,2023-11-14 22:13:47.480940104,Encrypted,VPN,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,6,0,1,1083,1194,64,-1,-0.0785792718288092,Anomaly
1700000022.470176,70,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,DNS,60511,53,64,,True,2023-11-14 22:13:42.470175982,Unencrypted,DNS,,,,,0,1,0,60511,53,64,1,0.05626811710802837,Normal
1700000057.267829,991,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,93.184.216.34,TLS,31302,443,64,PA,True,2023-11-14 22:14:17.267828941,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,31302,443,64,1,0.1828611404350281,Normal
1700000021.027435,1390,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,10.0.0.5,93.184.216.34,HTTP,17145,80,64,PA,True,2023-11-14 22:13:41.027435064,Unencrypted,HTTP,,,,,2,1,1,17145,80,64,1,0.07937724530583434,Normal
1700000020.889968,1400,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.11,172.217.0.0,TLS,24310,443,64,PA,True,2023-11-14 22:13:40.889967918,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,24310,443,64,1,0.14938895439469113,Normal
1700000052.209138,89,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,FTP,15109,21,64,PA,True,2023-11-14 22:14:12.209137917,Unencrypted,FTP,,,,,1,1,1,15109,21,64,1,0.024093010694065664,Normal
1700000023.697926,939,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,151.101.1.140,TLS,54880,443,64,PA,True,2023-11-14 22:13:43.697926044,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,54880,443,64,1,0.15464479933984954,Normal
1700000036.708286,982,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,172.217.0.0,TLS,5872,443,64,PA,True,2023-11-14 22:13:56.708286047,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,5872,443,64,1,0.1631088120500852,Normal
1700000003.214937,1005,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.11,151.101.1.140,TLS,20626,443,64,PA,True,2023-11-14 22:13:23.214936972,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,20626,443,64,1,0.18736940837035887,Normal
1700000029.403336,321,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,172.217.0.0,SSH,18571,22,64,PA,True,2023-11-14 22:13:49.403336048,Encrypted,SSH,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,4,0,1,18571,22,64,1,0.06795379258639755,Normal
1700000067.833256,74,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,DNS,39530,53,64,,True,2023-11-14 22:14:27.833256006,Unencrypted,DNS,,,,,0,1,0,39530,53,64,1,0.08217210030051025,Normal
1700000069.424222,305,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.20,8.8.8.8,TLS,34050,443,64,PA,True,2023-11-14 22:14:29.424221992,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,34050,443,64,1,0.1651129684227743,Normal
1700000047.938208,1058,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,SSH,45561,22,64,PA,True,2023-11-14 22:14:07.938208103,Encrypted,SSH,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,4,0,1,45561,22,64,1,0.059420457151264094,Normal
1700000029.170104,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,172.217.0.0,DNS,29536,53,64,,True,2023-11-14 22:13:49.170104027,Unencrypted,DNS,,,,,0,1,0,29536,53,64,1,0.11234143179398981,Normal
1700000022.431931,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,DNS,65343,53,64,,True,2023-11-14 22:13:42.431931019,Unencrypted,DNS,,,,,0,1,0,65343,53,64,1,0.028251430475119688,Normal
1700000018.869724,425,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,TLS,12122,443,64,PA,True,2023-11-14 22:13:38.869724035,Encrypted,TLS,TLS 1.0,TLS_RSA_WITH_DES_CBC_SHA,RSA,WEAK,5,0,1,12122,443,64,1,0.16786198557922116,Normal
1700000026.605882,1230,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.30,1.1.1.1,TLS,48253,443,64,PA,True,2023-11-14 22:13:46.605881929,Encrypted,TLS,TLS 1.2,TLS_RSA_WITH_AES_256_CBC_SHA256,RSA,MODERATE,5,0,1,48253,443,64,1,0.15599453809604696,Normal
1700000023.434366,786,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.30,172.217.0.0,VPN,62957,1194,64,PA,True,2023-11-14 22:13:43.434365988,Encrypted,VPN,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,6,0,1,62957,1194,64,-1,-0.033279585754150465,Anomaly
1700000049.283656,70,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.11,1.1.1.1,DNS,9072,53,64,,True,2023-11-14 22:14:09.283655882,Unencrypted,DNS,,,,,0,1,0,9072,53,64,1,0.11246733759829342,Normal
1700000022.53016,70,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.11,151.101.1.140,DNS,48569,53,64,,True,2023-11-14 22:13:42.530159950,Unencrypted,DNS,,,,,0,1,0,48569,53,64,1,0.11216909409028175,Normal
1700000077.355025,154,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,TLS,4683,443,64,PA,True,2023-11-14 22:14:37.355025053,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,4683,443,64,1,0.12170556358070539,Normal
1700000076.687251,1130,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,16956,443,64,PA,True,2023-11-14 22:14:36.687251091,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,16956,443,64,1,0.17715339256018653,Normal
1700000042.553205,1271,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,8.8.8.8,TLS,15067,443,64,PA,True,2023-11-14 22:14:02.553205013,Encrypted,TLS,TLS 1.0,TLS_RSA_WITH_RC4_128_SHA,RSA,WEAK,5,0,1,15067,443,64,1,0.17017411843671226,Normal
1700000050.957279,1368,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.10,172.217.0.0,ICMP,0,0,64,,True,2023-11-14 22:14:10.957278967,Unencrypted,ICMP,,,,,3,1,0,0,0,64,-1,-0.012521695064051097,Anomaly
1700000059.062578,1235,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.30,93.184.216.34,TLS,5634,443,64,PA,True,2023-11-14 22:14:19.062577963,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,5634,443,64,1,0.1472984799639041,Normal
1700000074.098164,392,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,TLS,38360,443,64,PA,True,2023-11-14 22:14:34.098164082,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,38360,443,64,1,0.17367076902033385,Normal
1700000024.821433,91,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,50340,443,64,PA,True,2023-11-14 22:13:44.821433067,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,50340,443,64,1,0.14236645325406894,Normal
1700000077.786174,1208,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,172.217.0.0,HTTP,60297,80,64,PA,True,2023-11-14 22:14:37.786174059,Unencrypted,HTTP,,,,,2,1,1,60297,80,64,1,0.09373021120723035,Normal
1700000043.967768,521,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,172.217.0.0,HTTP,62154,80,64,PA,True,2023-11-14 22:14:03.967767954,Unencrypted,HTTP,,,,,2,1,1,62154,80,64,1,0.0992091771192879,Normal
1700000083.73615,932,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,TLS,12996,443,64,PA,True,2023-11-14 22:14:43.736150026,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,12996,443,64,1,0.18191637789949816,Normal
1700000041.819218,150,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,172.217.0.0,TLS,22998,443,64,PA,True,2023-11-14 22:14:01.819217920,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,22998,443,64,1,0.15555958311495682,Normal
1700000021.314698,74,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,172.217.0.0,DNS,8036,53,64,,True,2023-11-14 22:13:41.314697981,Unencrypted,DNS,,,,,0,1,0,8036,53,64,1,0.054487736197874836,Normal
1700000003.977431,68,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,TLS,11051,443,64,PA,True,2023-11-14 22:13:23.977431059,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,11051,443,64,1,0.1214430667474794,Normal
1700000014.828084,1183,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,TLS,55466,443,64,PA,True,2023-11-14 22:13:34.828083992,Encrypted,TLS,TLS 1.2,TLS_RSA_WITH_AES_256_CBC_SHA256,RSA,MODERATE,5,0,1,55466,443,64,1,0.14683251201754893,Normal
1700000024.909607,318,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,VPN,10663,1194,64,PA,True,2023-11-14 22:13:44.909606934,Encrypted,VPN,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,6,0,1,10663,1194,64,-1,-0.026170240670175926,Anomaly
1700000004.676919,1019,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,1.1.1.1,TLS,30907,443,64,PA,True,2023-11-14 22:13:24.676918983,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,30907,443,64,1,0.17819890361078378,Normal
1700000042.774568,74,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.10,1.1.1.1,DNS,57462,53,64,,True,2023-11-14 22:14:02.774568081,Unencrypted,DNS,,,,,0,1,0,57462,53,64,1,0.04540067748322085,Normal
1700000041.945502,160,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,10.0.0.5,151.101.1.140,HTTP,4552,80,64,PA,True,2023-11-14 22:14:01.945502043,Unencrypted,HTTP,,,,,2,1,1,4552,80,64,1,0.05927397479197294,Normal
